"FIPS"	"Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator"	"Qualifying Name"	"State/US Abbreviation"	"Summary Level"	"Geographic Component"	"Characteristic Iteration"	"Logical Record #"	"Logical Record #"	"Total # Parts in Record"	"Alaska Native Regional Corp"	"Amer Ind/Alaska Native Area-Census"	"Amer Ind/Alaska Native Area-FIPS"	"Amer Ind/Alaska Native Area Class Code"	"American Indian Reservation Trust Land Indicator Code"	"Block"	"Block Group"	"Census Tract/Block Numbering Area"	"Congressional District 101st"	"Consol City-Census"	"Consol City-FIPS"	"Consol City Class Code"	"Consol City Pop Size Code"	"Consol Metro Stat Area"	"County"	"County Pop Size Code"	"County Subdivn-Census"	"County Subdivn-FIPS"	"County Subdivn Class Code"	"County Subdivn Pop Size Code"	"Division"	"Extended City Indicator"	"Internal Use Code"	"Metro Stat/Consol Metro Stat Area"	"MSA/CMSA Pop Size Code"	"Place-Census"	"Place-FIPS"	"Place Class Code"	"Place Description Code"	"Place Pop Size Code"	"Primary Metro Stat Area"	"Region"	"State-Census"	"State-FIPS"	"Urban/Rural"	"Urbanized Area"	"Urbanized Area Pop Size Code"	"ZIP Code Tabulation Area"	"Congressional District 103rd"	"Special Area Code-1"	"Special Area Code-2"	"Special Area Code-3"	"Special Area Code-4"	"Special Area Code-5"	"Special Area Code-6"	"Special Area Code-7"	"Special Area Code-8"	"Special Area Code-9"	"Special Area Code-10"	"Land Area"	"Water Area"	"Functional Status Code"	"Geog Change User Note Indicatr"	"Housing Unit Count-100%"	"Internal Point-latitude"	"Internal Point-longitude"	"Part Flag"	"Pol/Stat Area Descrip Code"	"Pop Count-100%"	"Special Flag"	"Persons for whom poverty status is determined"	"Persons for whom poverty status is determined: Income in 1989 above poverty level"	"Persons for whom poverty status is determined: Income in 1989 above poverty level: Under 18"	"Persons for whom poverty status is determined: Income in 1989 above poverty level: 18 to 64 years"	"Persons for whom poverty status is determined: Income in 1989 above poverty level: 65 years and over"	"Persons for whom poverty status is determined: Income in 1989 below poverty level"	"Persons for whom poverty status is determined: Income in 1989 below poverty level: Under 18"	"Persons for whom poverty status is determined: Income in 1989 below poverty level: 18 to 64 years"	"Persons for whom poverty status is determined: Income  in 1989 below poverty level: 65 years and over"	"% Persons for whom poverty status is determined: Income in 1989 above poverty level"	"% Persons for whom poverty status is determined: Income in 1989 above poverty level: Under 18"	"% Persons for whom poverty status is determined: Income in 1989 above poverty level: 18 to 64 years"	"% Persons for whom poverty status is determined: Income in 1989 above poverty level: 65 years and over"	"% Persons for whom poverty status is determined: Income in 1989 below poverty level"	"% Persons for whom poverty status is determined: Income in 1989 below poverty level: Under 18"	"% Persons for whom poverty status is determined: Income in 1989 below poverty level: 18 to 64 years"	"% Persons for whom poverty status is determined: Income  in 1989 below poverty level: 65 years and over"	"Persons 5 years and over"	"Persons 5 years and over: Same house in 1985"	"Persons 5 years and over: Different house in United States in 1985"	"Persons 5 years and over: Different house in United States in 1985: Same county"	"Persons 5 years and over: Different house in United States in 1985: Different county"	"Persons 5 years and over: Different house in United States in 1985: Different county: Same State"	"Persons 5 years and over: Different house in United States in 1985: Different county: Different State"	"Persons 5 years and over: Different house in United States in 1985: Different county: Different State: Northeast"	"Persons 5 years and over: Different house in United States in 1985: Different county: Different State: Midwest"	"Persons 5 years and over: Different house in United States in 1985: Different county: Different State: South"	"Persons 5 years and over: Different house in United States in 1985: Different county: Different State: West"	"Persons 5 years and over: Abroad in 1985"	"Persons 5 years and over: Abroad in 1985: Puerto Rico"	"Persons 5 years and over: Abroad in 1985: U.S. outlying area"	"Persons 5 years and over: Abroad in 1985: Foreign country"	"% Persons 5 years and over: Same house in 1985"	"% Persons 5 years and over: Different house in United States in 1985"	"% Persons 5 years and over: Different house in United States in 1985: Same county"	"% Persons 5 years and over: Different house in United States in 1985: Different county"	"% Persons 5 years and over: Different house in United States in 1985: Different county: Same State"	"% Persons 5 years and over: Different house in United States in 1985: Different county: Different State"	"% Persons 5 years and over: Different house in United States in 1985: Different county: Different State: Northeast"	"% Persons 5 years and over: Different house in United States in 1985: Different county: Different State: Midwest"	"% Persons 5 years and over: Different house in United States in 1985: Different county: Different State: South"	"% Persons 5 years and over: Different house in United States in 1985: Different county: Different State: West"	"% Persons 5 years and over: Abroad in 1985"	"% Persons 5 years and over: Abroad in 1985: Puerto Rico"	"% Persons 5 years and over: Abroad in 1985: U.S. outlying area"	"% Persons 5 years and over: Abroad in 1985: Foreign country"	"Occupied housing units"	"Occupied housing units: 1989 to March 1990"	"Occupied housing units: 1985 to 1988"	"Occupied housing units: 1980 to 1984"	"Occupied housing units: 1970 to 1979"	"Occupied housing units: 1960 to 1969"	"Occupied housing units: 1959 or earlier"	"% Occupied housing units: 1989 to March 1990"	"% Occupied housing units: 1985 to 1988"	"% Occupied housing units: 1980 to 1984"	"% Occupied housing units: 1970 to 1979"	"% Occupied housing units: 1960 to 1969"	"% Occupied housing units: 1959 or earlier"
"25017338500"	"Tract 3385"	"Tract 3385, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9351 "	"1"	"2"	""	""	""	""	""	""	""	"338500"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"3.999"	"0.108"	"S"	""	"1948"	"42.44975 "	"-71.131324"	""	""	"5171"	""	5147	5052	1100	3190	762	95	10	51	34	98.15	21.37	61.98	14.8	1.85	0.19	0.99	0.66	4832	3466	1268	758	510	259	251	144	26	43	38	98	0	0	98	71.73	26.24	15.69	10.55	5.36	5.19	2.98	0.54	0.89	0.79	2.03	0	0	2.03	1889	188	452	263	368	336	282	9.95	23.93	13.92	19.48	17.79	14.93
"25017339100"	"Tract 3391"	"Tract 3391, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9352 "	"1"	"2"	""	""	""	""	""	""	""	"339100"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"7.066"	"0.437"	"S"	""	"2891"	"42.437633"	"-71.111642"	""	""	"6340"	""	6296	5946	870	3626	1450	350	38	125	187	94.44	13.82	57.59	23.03	5.56	0.6	1.99	2.97	6046	4084	1899	1323	576	284	292	129	48	101	14	63	0	0	63	67.55	31.41	21.88	9.53	4.7	4.83	2.13	0.79	1.67	0.23	1.04	0	0	1.04	2805	315	777	561	440	319	393	11.23	27.7	20	15.69	11.37	14.01
"25017339200"	"Tract 3392"	"Tract 3392, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9353 "	"1"	"2"	""	""	""	""	""	""	""	"339200"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"2.781"	"0.241"	"S"	""	"2391"	"42.4272  "	"-71.136736"	""	""	"6761"	""	6544	6417	1241	4184	992	127	26	59	42	98.06	18.96	63.94	15.16	1.94	0.4	0.9	0.64	6368	4670	1679	1309	370	169	201	70	16	104	11	19	0	0	19	73.34	26.37	20.56	5.81	2.65	3.16	1.1	0.25	1.63	0.17	0.3	0	0	0.3	2324	173	458	356	447	382	508	7.44	19.71	15.32	19.23	16.44	21.86
"25017339300"	"Tract 3393"	"Tract 3393, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9354 "	"1"	"2"	""	""	""	""	""	""	""	"339300"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"0.697"	"0"	"S"	""	"1251"	"42.41905 "	"-71.134556"	""	""	"3017"	""	3001	2822	548	1800	474	179	31	98	50	94.04	18.26	59.98	15.79	5.96	1.03	3.27	1.67	2827	1690	1081	591	490	205	285	91	19	69	106	56	0	0	56	59.78	38.24	20.91	17.33	7.25	10.08	3.22	0.67	2.44	3.75	1.98	0	0	1.98	1196	157	358	248	180	120	133	13.13	29.93	20.74	15.05	10.03	11.12
"25017339400"	"Tract 3394"	"Tract 3394, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9355 "	"1"	"2"	""	""	""	""	""	""	""	"339400"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"0.643"	"0.025"	"S"	""	"1575"	"42.415133"	"-71.124296"	""	""	"3824"	""	3745	3342	549	2241	552	403	99	246	58	89.24	14.66	59.84	14.74	10.76	2.64	6.57	1.55	3602	2352	1181	695	486	151	335	179	45	79	32	69	0	0	69	65.3	32.79	19.29	13.49	4.19	9.3	4.97	1.25	2.19	0.89	1.92	0	0	1.92	1505	255	317	284	217	185	247	16.94	21.06	18.87	14.42	12.29	16.41
"25017339500"	"Tract 3395"	"Tract 3395, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9356 "	"1"	"2"	""	""	""	""	""	""	""	"339500"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"1.233"	"0.023"	"S"	""	"1692"	"42.41165 "	"-71.115749"	""	""	"5687"	""	4175	3823	646	2605	572	352	67	218	67	91.57	15.47	62.4	13.7	8.43	1.6	5.22	1.6	5487	2508	2777	1030	1747	359	1388	893	146	227	122	202	7	0	195	45.71	50.61	18.77	31.84	6.54	25.3	16.27	2.66	4.14	2.22	3.68	0.13	0	3.55	1612	247	394	190	237	191	353	15.32	24.44	11.79	14.7	11.85	21.9
"25017339600"	"Tract 3396"	"Tract 3396, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9357 "	"1"	"2"	""	""	""	""	""	""	""	"339600"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"0.821"	"0"	"S"	""	"2233"	"42.40305 "	"-71.110067"	""	""	"5233"	""	5208	4812	690	3345	777	396	128	227	41	92.4	13.25	64.23	14.92	7.6	2.46	4.36	0.79	4936	2647	2017	1294	723	335	388	156	90	84	58	272	0	0	272	53.63	40.86	26.22	14.65	6.79	7.86	3.16	1.82	1.7	1.18	5.51	0	0	5.51	2118	423	655	132	321	191	396	19.97	30.93	6.23	15.16	9.02	18.7
"25017339700"	"Tract 3397"	"Tract 3397, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9358 "	"1"	"2"	""	""	""	""	""	""	""	"339700"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"1.182"	"0.089"	"S"	""	"1686"	"42.4053  "	"-71.102874"	""	""	"4150"	""	4144	3648	614	2471	563	496	192	209	95	88.03	14.82	59.63	13.59	11.97	4.63	5.04	2.29	3904	2602	1145	846	299	170	129	55	8	61	5	157	0	0	157	66.65	29.33	21.67	7.66	4.35	3.3	1.41	0.2	1.56	0.13	4.02	0	0	4.02	1617	203	400	235	269	153	357	12.55	24.74	14.53	16.64	9.46	22.08
"25017339800"	"Tract 3398"	"Tract 3398, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9359 "	"1"	"2"	""	""	""	""	""	""	""	"339800"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"3.068"	"0.492"	"S"	""	"3256"	"42.4077  "	"-71.086172"	""	""	"7345"	""	7314	6811	1107	4550	1154	503	129	279	95	93.12	15.14	62.21	15.78	6.88	1.76	3.81	1.3	6930	4098	2637	1800	837	464	373	178	90	80	25	195	22	0	173	59.13	38.05	25.97	12.08	6.7	5.38	2.57	1.3	1.15	0.36	2.81	0.32	0	2.5	3128	612	909	358	564	243	442	19.57	29.06	11.45	18.03	7.77	14.13
"25017339900"	"Tract 3399"	"Tract 3399, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9360 "	"1"	"2"	""	""	""	""	""	""	""	"339900"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"1.07"	"0"	"S"	""	"2138"	"42.41775 "	"-71.092442"	""	""	"5471"	""	5432	5080	941	3530	609	352	82	181	89	93.52	17.32	64.99	11.21	6.48	1.51	3.33	1.64	5118	3103	1956	1491	465	205	260	148	34	59	19	59	0	0	59	60.63	38.22	29.13	9.09	4.01	5.08	2.89	0.66	1.15	0.37	1.15	0	0	1.15	2034	298	541	190	435	225	345	14.65	26.6	9.34	21.39	11.06	16.96
"25017340000"	"Tract 3400"	"Tract 3400, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9361 "	"1"	"2"	""	""	""	""	""	""	""	"340000"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"0.48"	"0"	"S"	""	"1087"	"42.42335 "	"-71.099832"	""	""	"2575"	""	2539	2323	449	1493	381	216	36	102	78	91.49	17.68	58.8	15.01	8.51	1.42	4.02	3.07	2414	1478	910	671	239	82	157	80	6	41	30	26	0	0	26	61.23	37.7	27.8	9.9	3.4	6.5	3.31	0.25	1.7	1.24	1.08	0	0	1.08	1072	201	279	166	130	51	245	18.75	26.03	15.49	12.13	4.76	22.85
"25017340100"	"Tract 3401"	"Tract 3401, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9362 "	"1"	"2"	""	""	""	""	""	""	""	"340100"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"2.035"	"0"	"S"	""	"2450"	"42.433133"	"-71.094843"	""	""	"7004"	""	6948	6488	1208	4317	963	460	111	226	123	93.38	17.39	62.13	13.86	6.62	1.6	3.25	1.77	6604	4973	1519	1088	431	252	179	54	7	83	35	112	0	0	112	75.3	23	16.47	6.53	3.82	2.71	0.82	0.11	1.26	0.53	1.7	0	0	1.7	2418	159	414	293	449	389	714	6.58	17.12	12.12	18.57	16.09	29.53
"25017341100"	"Tract 3411"	"Tract 3411, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9363 "	"1"	"2"	""	""	""	""	""	""	""	"341100"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"2.055"	"0.005"	"S"	""	"3720"	"42.4334  "	"-71.081016"	""	""	"8170"	""	8045	7612	1293	5324	995	433	72	237	124	94.62	16.07	66.18	12.37	5.38	0.89	2.95	1.54	7711	4564	2810	1567	1243	795	448	210	112	61	65	337	0	0	337	59.19	36.44	20.32	16.12	10.31	5.81	2.72	1.45	0.79	0.84	4.37	0	0	4.37	3401	654	927	540	610	299	371	19.23	27.26	15.88	17.94	8.79	10.91
"25017341200"	"Tract 3412"	"Tract 3412, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9364 "	"1"	"2"	""	""	""	""	""	""	""	"341200"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"1.092"	"0"	"S"	""	"2610"	"42.4212  "	"-71.081492"	""	""	"6253"	""	6253	5654	998	3804	852	599	176	193	230	90.42	15.96	60.83	13.63	9.58	2.81	3.09	3.68	5819	3284	2329	1639	690	434	256	138	28	61	29	206	8	0	198	56.44	40.02	28.17	11.86	7.46	4.4	2.37	0.48	1.05	0.5	3.54	0.14	0	3.4	2526	444	721	368	296	200	497	17.58	28.54	14.57	11.72	7.92	19.68
"25017341300"	"Tract 3413"	"Tract 3413, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9365 "	"1"	"2"	""	""	""	""	""	""	""	"341300"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"1.243"	"0.021"	"S"	""	"2306"	"42.4277  "	"-71.070762"	""	""	"4161"	""	4124	3714	450	2422	842	410	63	207	140	90.06	10.91	58.73	20.42	9.94	1.53	5.02	3.39	3947	1706	2015	1280	735	353	382	171	44	105	62	226	0	0	226	43.22	51.05	32.43	18.62	8.94	9.68	4.33	1.11	2.66	1.57	5.73	0	0	5.73	2150	641	721	276	271	97	144	29.81	33.53	12.84	12.6	4.51	6.7
"25017341400"	"Tract 3414"	"Tract 3414, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9366 "	"1"	"2"	""	""	""	""	""	""	""	"341400"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"0.937"	"0.05"	"S"	""	"2354"	"42.41745 "	"-71.067347"	""	""	"5785"	""	5617	5224	976	3662	586	393	134	177	82	93	17.38	65.19	10.43	7	2.39	3.15	1.46	5391	3190	2054	1234	820	524	296	199	37	42	18	147	0	0	147	59.17	38.1	22.89	15.21	9.72	5.49	3.69	0.69	0.78	0.33	2.73	0	0	2.73	2249	405	632	339	394	199	280	18.01	28.1	15.07	17.52	8.85	12.45
"25017341500"	"Tract 3415"	"Tract 3415, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9367 "	"1"	"2"	""	""	""	""	""	""	""	"341500"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"0.647"	"0"	"S"	""	"1662"	"42.42435 "	"-71.059369"	""	""	"4349"	""	4339	3974	883	2698	393	365	178	178	9	91.59	20.35	62.18	9.06	8.41	4.1	4.1	0.21	3999	2250	1528	920	608	376	232	122	39	18	53	221	0	0	221	56.26	38.21	23.01	15.2	9.4	5.8	3.05	0.98	0.45	1.33	5.53	0	0	5.53	1560	310	439	304	249	140	118	19.87	28.14	19.49	15.96	8.97	7.56
"25017341600"	"Tract 3416"	"Tract 3416, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9368 "	"1"	"2"	""	""	""	""	""	""	""	"341600"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"1.558"	"0.002"	"S"	""	"2574"	"42.43684 "	"-71.060319"	""	""	"6131"	""	6054	5667	1066	3850	751	387	125	207	55	93.61	17.61	63.59	12.41	6.39	2.06	3.42	0.91	5709	3508	2095	1123	972	600	372	143	72	57	100	106	0	0	106	61.45	36.7	19.67	17.03	10.51	6.52	2.5	1.26	1	1.75	1.86	0	0	1.86	2472	380	687	486	463	202	254	15.37	27.79	19.66	18.73	8.17	10.28
"25017341700"	"Tract 3417"	"Tract 3417, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9369 "	"1"	"2"	""	""	""	""	""	""	""	"341700"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"1.104"	"0"	"S"	""	"2211"	"42.43645 "	"-71.048097"	""	""	"5440"	""	5432	5282	1172	3262	848	150	8	66	76	97.24	21.58	60.05	15.61	2.76	0.15	1.22	1.4	5092	3493	1538	986	552	428	124	15	0	83	26	61	0	0	61	68.6	30.2	19.36	10.84	8.41	2.44	0.29	0	1.63	0.51	1.2	0	0	1.2	2126	322	441	215	445	258	445	15.15	20.74	10.11	20.93	12.14	20.93
"25017341800"	"Tract 3418"	"Tract 3418, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9370 "	"1"	"2"	""	""	""	""	""	""	""	"341800"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"1.534"	"0"	"S"	""	"2655"	"42.42855 "	"-71.047289"	""	""	"6504"	""	6504	5789	1276	3756	757	715	225	386	104	89.01	19.62	57.75	11.64	10.99	3.46	5.93	1.6	5943	3459	2231	1522	709	532	177	41	45	48	43	253	0	0	253	58.2	37.54	25.61	11.93	8.95	2.98	0.69	0.76	0.81	0.72	4.26	0	0	4.26	2561	527	680	331	405	337	281	20.58	26.55	12.92	15.81	13.16	10.97
"25017341900"	"Tract 3419"	"Tract 3419, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9371 "	"1"	"2"	""	""	""	""	""	""	""	"341900"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"3.012"	"0"	"S"	""	"3125"	"42.43325 "	"-71.032178"	""	""	"7091"	""	7016	6439	1134	4323	982	577	172	280	125	91.78	16.16	61.62	14	8.22	2.45	3.99	1.78	6648	3681	2730	1801	929	541	388	192	78	80	38	237	28	0	209	55.37	41.06	27.09	13.97	8.14	5.84	2.89	1.17	1.2	0.57	3.56	0.42	0	3.14	2876	481	986	265	527	268	349	16.72	34.28	9.21	18.32	9.32	12.13
"25017342100"	"Tract 3421"	"Tract 3421, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9372 "	"1"	"2"	""	""	""	""	""	""	""	"342100"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"1.899"	"0"	"S"	""	"3250"	"42.4164  "	"-71.039249"	""	""	"7760"	""	7590	6844	1344	4423	1077	746	178	337	231	90.17	17.71	58.27	14.19	9.83	2.35	4.44	3.04	7288	4807	2324	1709	615	475	140	54	30	45	11	157	0	0	157	65.96	31.89	23.45	8.44	6.52	1.92	0.74	0.41	0.62	0.15	2.15	0	0	2.15	3114	414	730	458	577	441	494	13.29	23.44	14.71	18.53	14.16	15.86
"25017342200"	"Tract 3422"	"Tract 3422, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9373 "	"1"	"2"	""	""	""	""	""	""	""	"342200"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"0.979"	"0"	"S"	""	"3314"	"42.41765 "	"-71.051424"	""	""	"7709"	""	7691	7065	1298	4599	1168	626	187	348	91	91.86	16.88	59.8	15.19	8.14	2.43	4.52	1.18	7232	4460	2506	1846	660	454	206	115	10	59	22	266	18	0	248	61.67	34.65	25.53	9.13	6.28	2.85	1.59	0.14	0.82	0.3	3.68	0.25	0	3.43	3152	541	892	403	433	308	575	17.16	28.3	12.79	13.74	9.77	18.24
"25017342300"	"Tract 3423"	"Tract 3423, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9374 "	"1"	"2"	""	""	""	""	""	""	""	"342300"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"0.787"	"0"	"S"	""	"2480"	"42.41195 "	"-71.062495"	""	""	"5746"	""	5740	5254	926	3531	797	486	179	222	85	91.53	16.13	61.52	13.89	8.47	3.12	3.87	1.48	5349	3485	1796	1283	513	354	159	43	15	40	61	68	0	9	59	65.15	33.58	23.99	9.59	6.62	2.97	0.8	0.28	0.75	1.14	1.27	0	0.17	1.1	2318	258	607	289	339	219	606	11.13	26.19	12.47	14.62	9.45	26.14
"25017342400"	"Tract 3424"	"Tract 3424, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9375 "	"1"	"2"	""	""	""	""	""	""	""	"342400"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"1.131"	"0.096"	"S"	""	"1846"	"42.40545 "	"-71.064849"	""	""	"4196"	""	4136	3587	560	2415	612	549	187	274	88	86.73	13.54	58.39	14.8	13.27	4.52	6.62	2.13	3912	2194	1564	978	586	439	147	54	5	66	22	154	0	11	143	56.08	39.98	25	14.98	11.22	3.76	1.38	0.13	1.69	0.56	3.94	0	0.28	3.66	1700	367	479	167	246	142	299	21.59	28.18	9.82	14.47	8.35	17.59
"25017342500"	"Tract 3425"	"Tract 3425, Middlesex County, Massachusetts"	"MA"	"140"	"00"	"000"	"9376 "	"1"	"2"	""	""	""	""	""	""	""	"342500"	""	""	""	""	""	"!!"	"017"	"!!"	""	""	""	""	"1"	""	""	"!!!!"	"!!"	""	""	""	""	""	"!!!!"	"1"	"14"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	"3"	""	"0.791"	"0"	"S"	""	"2552"	"42.4077  "	"-71.051899"	""	""	"5702"	""	5670	5017	925	3374	718	653	231	269	153	88.48	16.31	59.51	12.66	11.52	4.07	4.74	2.7	5298	3353	1853	1377	476	316	160	29	48	69	14	92	0	0	92	63.29	34.98	25.99	8.98	5.96	3.02	0.55	0.91	1.3	0.26	1.74	0	0	1.74	2386	499	521	304	377	174	511	20.91	21.84	12.74	15.8	7.29	21.42
